order_id,customer_id,product_category,product_name,quantity,unit_price,order_date,region,payment_method
80757,7508,Toys,RC Car,1,122.7,2023-01-03,South America,Debit Card
80758,9882,Clothing,Jacket,3,257.25,2024-08-19,Oceania,Apple Pay
80759,4537,Electronics,Smart Watch,4,1480.59,2023-03-26,Asia,Credit Card
80760,7868,Home & Garden,Rug,4,96.01,2024-07-17,Europe,Apple Pay
80761,2929,Beauty,Eye Cream,4,144.16,2024-09-29,Africa,Credit Card
80762,7828,Food,Spice Set,2,9.53,2023-06-07,North America,Credit Card
80763,9240,Beauty,Shampoo,2,52.02,2024-02-08,Asia,PayPal
80764,6357,Beauty,Shampoo,5,162.44,2023-10-03,North America,PayPal
80765,7190,Electronics,Tablet,3,628.15,2024-08-31,Oceania,Debit Card
80766,8199,Electronics,Camera,1,805.85,2023-09-10,Africa,Google Pay
80767,5397,Books,Cookbook,5,10.26,2024-05-14,Oceania,Debit Card
80768,4799,Books,Poetry,5,18.74,2023-11-17,Asia,PayPal
80769,9886,Beauty,Face Mask,3,76.59,2023-03-03,Africa,Google Pay
80770,9931,Food,Coffee Beans,4,56.24,2024-09-16,Europe,PayPal
80771,3963,Food,Granola,1,18.92,2023-08-14,Oceania,Apple Pay
80772,4744,Home & Garden,Coffee Maker,1,291.7,2023-08-12,Oceania,Credit Card
80773,6121,Sports,Bicycle,2,78.85,2024-09-10,Oceania,Debit Card
80774,7659,Sports,Swimming Goggles,1,43.49,2023-02-22,Europe,Credit Card
80775,8686,Home & Garden,Rug,1,314.78,2024-02-08,Europe,Credit Card
80776,9480,Toys,Action Figure,1,49.81,2023-01-04,Europe,Debit Card
80777,5094,Sports,Bicycle,4,492.78,2023-12-13,Africa,PayPal
80778,2174,Sports,Yoga Mat,2,472.32,2024-01-20,Africa,PayPal
80779,6039,Sports,Bicycle,4,479.3,2023-04-27,North America,Apple Pay
80780,3137,Sports,Gym Bag,5,56.36,2023-03-05,Europe,Debit Card
80781,1741,Sports,Yoga Mat,5,287.18,2023-02-11,Europe,Google Pay
80782,3984,Sports,Swimming Goggles,1,253.33,2024-01-05,Europe,Google Pay
80783,4537,Electronics,Monitor,4,875.06,2023-02-13,South America,Apple Pay
80784,5544,Clothing,Dress,1,275.62,2023-03-04,Africa,Apple Pay
80785,1629,Books,Poetry,3,36.35,2023-09-17,North America,Credit Card
80786,4598,Books,Poetry,4,43.88,2023-01-21,North America,Apple Pay
80787,5544,Sports,Dumbbell Set,4,165.84,2023-05-02,Oceania,Apple Pay
80788,6053,Toys,Doll,2,54.8,2024-08-02,South America,Apple Pay
80789,4755,Books,Self-Help,2,11.13,2023-10-14,Europe,Credit Card
80790,6172,Sports,Bicycle,2,102.11,2023-04-25,Europe,Apple Pay
80791,5068,Sports,Gym Bag,5,274.12,2023-03-27,Asia,PayPal
80792,8422,Food,Pasta,3,55.73,2024-01-30,North America,Credit Card
80793,2725,Sports,Running Shoes,4,487.24,2024-04-22,South America,PayPal
80794,5441,Food,Olive Oil,1,64.62,2023-09-14,North America,Credit Card
80795,6584,Toys,Puzzle,5,30.16,2024-04-25,Africa,Google Pay
80796,6444,Electronics,Wireless Mouse,2,1440.29,2023-06-17,North America,Apple Pay
80797,2097,Food,Olive Oil,3,10.51,2023-01-02,North America,Google Pay
80798,6769,Beauty,Face Mask,1,83.64,2023-05-24,South America,Google Pay
80799,2861,Food,Pasta,3,15.5,2024-06-24,Oceania,PayPal
80800,6303,Food,Dark Chocolate,5,38.5,2023-08-23,Oceania,Credit Card
80801,8911,Food,Organic Honey,3,62.13,2024-02-24,Europe,PayPal
80802,9876,Clothing,T-Shirt,4,230.42,2024-01-28,North America,Debit Card
80803,3028,Electronics,Tablet,5,117.9,2024-07-09,Oceania,Debit Card
80804,9686,Sports,Bicycle,2,436.07,2023-02-22,North America,Debit Card
80805,1957,Clothing,T-Shirt,2,234.9,2024-03-11,Europe,PayPal
80806,8440,Books,Poetry,4,21.79,2024-01-05,Europe,Debit Card
80807,2599,Beauty,Lipstick,4,163.67,2023-04-29,Oceania,Debit Card
80808,9059,Home & Garden,Vacuum Cleaner,2,62.39,2024-06-16,North America,Debit Card
80809,2947,Food,Spice Set,2,14.64,2023-12-06,Europe,Debit Card
80810,8738,Toys,Doll,5,129.41,2024-03-25,Africa,PayPal
80811,3361,Electronics,Laptop,3,1866.0,2024-04-09,Europe,Debit Card
80812,3438,Food,Dark Chocolate,1,70.15,2024-04-02,South America,Credit Card
80813,1421,Electronics,Wireless Mouse,4,1750.98,2023-04-04,South America,Google Pay
80814,1526,Sports,Basketball,4,268.11,2024-07-11,Africa,PayPal
80815,7252,Sports,Swimming Goggles,5,427.91,2024-05-29,South America,Apple Pay
80816,1305,Books,Novel,4,13.57,2023-07-24,Europe,Apple Pay
80817,6239,Beauty,Perfume,1,28.7,2024-09-05,North America,Google Pay
80818,4703,Home & Garden,Lamp,1,78.87,2024-07-27,North America,Debit Card
80819,7470,Books,Self-Help,5,42.6,2023-05-18,Asia,PayPal
80820,4845,Books,History,3,49.36,2023-01-22,North America,Debit Card
80821,3291,Electronics,Tablet,1,1509.81,2023-04-05,Asia,PayPal
80822,7077,Beauty,Shampoo,5,84.59,2023-11-18,Africa,Credit Card
80823,8951,Electronics,Wireless Mouse,3,504.01,2024-06-22,Oceania,Google Pay
80824,4320,Sports,Gym Bag,3,398.06,2023-07-14,Europe,PayPal
80825,2926,Beauty,Body Lotion,3,21.39,2024-01-12,North America,Debit Card
80826,5235,Clothing,Sneakers,2,43.85,2023-06-03,North America,Credit Card
80827,5643,Beauty,Shampoo,2,51.26,2024-07-10,Africa,Apple Pay
80828,7718,Books,History,2,32.29,2024-01-09,Europe,Debit Card
80829,3598,Clothing,Dress,4,296.31,2023-04-09,Africa,Credit Card
80830,6226,Sports,Dumbbell Set,5,341.95,2023-08-04,Asia,Apple Pay
80831,6337,Toys,Doll,1,48.29,2023-11-01,North America,Google Pay
80832,8101,Beauty,Moisturizer,5,32.91,2023-04-09,Europe,Debit Card
80833,7044,Beauty,Face Mask,1,156.26,2024-03-29,Africa,PayPal
80834,8739,Sports,Running Shoes,2,470.69,2023-06-21,North America,Debit Card
80835,7235,Beauty,Shampoo,2,105.7,2024-04-25,Africa,PayPal
80836,1716,Clothing,Coat,2,212.64,2023-06-20,Africa,PayPal
80837,1020,Clothing,Dress,1,51.59,2023-01-26,Africa,Google Pay
80838,5296,Clothing,Dress,2,192.69,2024-03-14,Asia,Credit Card
80839,1353,Clothing,T-Shirt,3,271.51,2023-08-05,Europe,Credit Card
80840,2086,Electronics,Smartphone,5,1023.61,2024-08-19,South America,Google Pay
80841,9080,Clothing,Shorts,3,270.87,2023-05-03,North America,Google Pay
80842,8804,Books,History,5,10.45,2024-04-03,Oceania,PayPal
80843,6019,Electronics,Laptop,2,809.78,2023-11-27,South America,PayPal
80844,2180,Clothing,Dress,1,65.52,2024-04-04,Oceania,Credit Card
80845,5976,Clothing,Jacket,3,288.39,2023-06-25,Asia,Apple Pay
80846,3676,Toys,RC Car,2,94.4,2024-04-12,Oceania,PayPal
80847,3777,Sports,Dumbbell Set,4,166.65,2024-05-04,Europe,Google Pay
80848,3002,Food,Dark Chocolate,4,62.79,2023-06-08,Asia,PayPal
80849,7629,Sports,Running Shoes,4,498.78,2024-05-09,Africa,Debit Card
80850,1800,Food,Granola,1,16.69,2024-06-21,Africa,Apple Pay
80851,4821,Clothing,Shorts,5,100.03,2024-09-15,North America,PayPal
80852,2815,Home & Garden,Blender,4,214.34,2024-08-08,Africa,Google Pay
80853,4736,Beauty,Face Mask,2,28.01,2023-08-12,Europe,Google Pay
80854,9717,Food,Green Tea,5,36.92,2023-08-06,Asia,Google Pay
80855,2569,Home & Garden,Lamp,4,244.44,2024-05-18,Europe,Debit Card
80856,1664,Clothing,Sweater,2,152.4,2024-01-29,Oceania,Apple Pay
80857,1005,Beauty,Nail Polish,2,41.63,2023-07-07,Asia,Apple Pay
80858,6482,Food,Dark Chocolate,4,49.7,2023-02-14,Europe,Google Pay
80859,4130,Sports,Running Shoes,5,239.04,2023-10-14,Europe,Google Pay
80860,3780,Food,Olive Oil,2,65.89,2023-05-18,Africa,Google Pay
80861,8928,Clothing,Coat,3,118.03,2023-12-27,North America,Credit Card
80862,6393,Sports,Bicycle,2,126.68,2024-06-26,Oceania,Google Pay
80863,7077,Toys,Action Figure,2,11.07,2023-12-08,Africa,PayPal
80864,9364,Food,Green Tea,5,49.24,2024-03-26,North America,Debit Card
80865,4953,Electronics,Tablet,1,411.65,2023-04-03,Europe,Google Pay
80866,3723,Sports,Tennis Racket,1,458.58,2024-09-02,South America,Debit Card
80867,6473,Beauty,Eye Cream,1,63.78,2023-02-24,Oceania,PayPal
80868,4688,Beauty,Eye Cream,4,113.33,2023-12-15,Africa,Debit Card
80869,4961,Electronics,Smartphone,4,870.62,2024-02-29,Asia,PayPal
80870,4524,Beauty,Face Mask,3,143.29,2023-05-02,North America,Credit Card
80871,1344,Beauty,Face Mask,2,137.46,2024-01-11,Europe,Apple Pay
80872,9679,Clothing,Sweater,4,109.81,2023-04-05,Asia,Credit Card
80873,2802,Beauty,Moisturizer,5,144.56,2023-03-25,Oceania,Credit Card
80874,9687,Toys,Action Figure,3,87.88,2023-02-10,Oceania,Apple Pay
80875,7608,Food,Spice Set,5,25.01,2024-01-26,Asia,PayPal
80876,3559,Sports,Yoga Mat,3,159.05,2023-10-26,Africa,Credit Card
80877,8780,Books,History,1,39.33,2023-07-29,Africa,Credit Card
80878,3234,Toys,Doll,5,144.38,2023-07-28,Africa,Google Pay
80879,4363,Toys,Building Blocks,2,81.49,2023-10-20,Africa,Google Pay
80880,6718,Home & Garden,Rug,5,148.14,2023-04-04,South America,Credit Card
80881,2786,Sports,Bicycle,3,463.43,2024-09-20,South America,Credit Card
80882,4656,Beauty,Face Mask,1,157.87,2024-08-28,Oceania,PayPal
80883,3428,Electronics,Tablet,4,1172.38,2024-05-15,Africa,Debit Card
80884,4837,Food,Dark Chocolate,5,73.05,2024-01-01,Oceania,Credit Card
80885,7960,Toys,Building Blocks,5,31.88,2023-01-14,Oceania,Debit Card
80886,5925,Beauty,Face Mask,4,165.14,2024-07-17,Oceania,Debit Card
80887,6578,Clothing,Sweater,4,200.26,2023-07-29,Europe,PayPal
80888,7686,Electronics,Tablet,1,1617.43,2023-06-14,Europe,PayPal
80889,8887,Toys,Doll,4,82.73,2023-11-25,South America,Google Pay
80890,9135,Clothing,T-Shirt,4,39.98,2023-05-30,Asia,Apple Pay
80891,3084,Home & Garden,Curtains,2,145.74,2023-02-25,South America,Credit Card
80892,7464,Food,Coffee Beans,4,19.62,2024-08-21,Africa,Debit Card
80893,8647,Beauty,Lipstick,4,199.32,2024-02-06,Asia,Apple Pay
80894,1543,Toys,Plush Toy,3,115.39,2023-03-29,South America,Credit Card
80895,1889,Sports,Tennis Racket,2,426.1,2024-04-06,South America,PayPal
80896,3085,Food,Green Tea,2,48.16,2023-09-18,South America,Debit Card
80897,7576,Toys,Doll,2,29.91,2024-03-26,Europe,Google Pay
80898,1722,Clothing,Sweater,2,81.82,2023-11-29,Oceania,Apple Pay
80899,2422,Clothing,Dress,2,133.01,2024-07-23,Asia,Google Pay
80900,1546,Food,Coffee Beans,3,20.69,2023-07-05,Europe,Credit Card
80901,7721,Beauty,Eye Cream,2,189.5,2024-07-27,North America,Credit Card
80902,2132,Food,Granola,2,10.98,2024-08-27,Europe,Credit Card
80903,9171,Books,Cookbook,4,47.47,2023-12-06,Africa,PayPal
80904,4261,Toys,Board Game,5,141.74,2024-04-04,Europe,Debit Card
80905,4444,Electronics,Laptop,3,242.55,2023-07-03,South America,Google Pay
80906,6346,Home & Garden,Rug,3,147.85,2023-02-01,Asia,Credit Card
80907,8719,Home & Garden,Blender,5,181.02,2023-09-15,Africa,Google Pay
80908,2441,Food,Granola,3,34.58,2024-04-06,Asia,Apple Pay
80909,8592,Home & Garden,Blender,4,209.94,2023-02-26,Europe,PayPal
80910,5142,Sports,Running Shoes,1,32.54,2024-09-26,Europe,PayPal
80911,9501,Home & Garden,Lamp,4,217.79,2024-08-15,Africa,Google Pay
80912,3763,Food,Coffee Beans,2,67.62,2024-09-18,Europe,Google Pay
80913,1524,Electronics,Headphones,5,121.87,2023-02-24,Europe,Apple Pay
80914,7845,Clothing,Jeans,5,187.13,2024-09-26,Oceania,PayPal
80915,9065,Home & Garden,Air Purifier,3,84.58,2023-01-17,North America,Google Pay
80916,6587,Home & Garden,Toaster,1,197.38,2023-08-18,Africa,Apple Pay
80917,4918,Food,Organic Honey,3,53.06,2024-07-12,Asia,Apple Pay
80918,2974,Sports,Tennis Racket,2,180.81,2024-06-05,Oceania,Credit Card
80919,6103,Food,Granola,4,25.2,2024-04-18,North America,Apple Pay
80920,2035,Sports,Swimming Goggles,2,162.33,2024-08-15,North America,Credit Card
80921,1771,Electronics,Headphones,1,936.28,2024-05-13,North America,Credit Card
80922,1116,Clothing,Sweater,1,231.6,2023-02-19,Europe,Google Pay
80923,9744,Sports,Swimming Goggles,1,399.28,2023-01-29,Europe,Apple Pay
80924,5998,Books,Mystery,5,33.88,2023-08-11,Africa,Google Pay
80925,5192,Books,Poetry,3,48.86,2024-07-28,South America,Google Pay
80926,4252,Beauty,Body Lotion,1,133.6,2024-08-14,Europe,Debit Card
80927,9691,Toys,Doll,1,42.45,2024-09-06,Oceania,PayPal
80928,9751,Clothing,Jeans,3,146.94,2024-07-29,Asia,Debit Card
80929,8510,Electronics,Camera,4,1483.81,2023-02-03,Oceania,Debit Card
80930,8240,Books,History,5,42.47,2023-04-03,North America,Credit Card
80931,5321,Electronics,Smart Watch,5,1485.15,2024-04-10,Asia,Credit Card
80932,3711,Electronics,Laptop,1,1273.04,2023-09-08,Oceania,Google Pay
80933,5986,Food,Spice Set,3,21.25,2024-05-29,Africa,Debit Card
80934,5530,Home & Garden,Blender,5,320.44,2024-01-08,Europe,Apple Pay
80935,1656,Home & Garden,Coffee Maker,3,200.1,2023-01-01,Africa,PayPal
80936,3672,Sports,Yoga Mat,2,210.74,2024-02-01,Asia,Debit Card
80937,8403,Clothing,Jacket,1,134.27,2023-05-26,South America,PayPal
80938,4799,Books,Cookbook,2,35.17,2023-06-06,Asia,Google Pay
80939,6650,Sports,Gym Bag,3,391.92,2023-05-07,South America,Apple Pay
80940,3166,Food,Green Tea,4,39.28,2023-05-23,Europe,PayPal
80941,6722,Electronics,Laptop,4,1802.8,2023-07-25,Oceania,PayPal
80942,6681,Toys,Doll,5,130.09,2023-10-21,Africa,Google Pay
80943,7858,Electronics,Camera,3,878.19,2023-11-20,Africa,Credit Card
80944,9958,Home & Garden,Vacuum Cleaner,5,281.6,2023-02-07,Europe,Debit Card
80945,7899,Beauty,Moisturizer,2,72.83,2024-08-07,Asia,Apple Pay
80946,7152,Food,Pasta,4,27.59,2023-09-22,North America,Credit Card
80947,8692,Beauty,Moisturizer,5,187.43,2023-03-25,North America,PayPal
80948,9056,Beauty,Eye Cream,3,111.15,2023-07-07,Asia,Credit Card
80949,9511,Clothing,Jacket,1,108.29,2024-08-10,Asia,Apple Pay
80950,5447,Home & Garden,Toaster,1,187.7,2023-04-14,Oceania,Debit Card
80951,5339,Books,Self-Help,4,23.39,2024-08-27,Africa,Apple Pay
80952,6771,Sports,Yoga Mat,3,372.89,2024-04-06,South America,Google Pay
80953,1659,Sports,Tennis Racket,5,461.63,2023-02-23,South America,Google Pay
80954,4963,Beauty,Perfume,3,64.51,2024-01-24,Asia,PayPal
80955,6431,Sports,Bicycle,1,303.83,2023-03-02,South America,Apple Pay
80956,7829,Electronics,Wireless Mouse,2,762.41,2023-01-11,Oceania,Apple Pay
80957,9109,Electronics,Tablet,2,463.11,2023-08-08,Asia,Apple Pay
80958,2105,Beauty,Moisturizer,1,193.57,2023-04-07,South America,Credit Card
80959,6105,Home & Garden,Blender,1,160.17,2024-06-12,North America,Credit Card
80960,4077,Clothing,Coat,4,100.69,2023-11-13,Oceania,PayPal
80961,1587,Home & Garden,Blender,5,300.64,2024-03-03,Oceania,Apple Pay
80962,8100,Food,Green Tea,3,70.53,2023-12-21,Asia,Credit Card
80963,2669,Beauty,Face Mask,1,150.93,2023-04-02,North America,Apple Pay
80964,2670,Food,Pasta,4,25.06,2024-09-27,Africa,Credit Card
80965,9518,Home & Garden,Rug,2,232.4,2024-05-18,South America,Debit Card
80966,4977,Books,History,2,32.85,2024-09-01,Asia,Credit Card
80967,5944,Home & Garden,Curtains,1,198.38,2023-09-19,North America,Google Pay
80968,5580,Home & Garden,Coffee Maker,1,377.07,2023-05-06,North America,Debit Card
80969,3616,Toys,Building Blocks,2,118.04,2023-05-10,North America,Google Pay
80970,4212,Sports,Bicycle,1,290.91,2023-02-02,Europe,PayPal
80971,1964,Food,Green Tea,4,78.71,2023-09-05,Oceania,Google Pay
80972,4671,Sports,Running Shoes,3,209.57,2023-04-14,Asia,Google Pay
80973,6838,Books,Biography,1,14.27,2024-05-21,South America,Debit Card
80974,4460,Toys,Action Figure,1,92.73,2024-04-15,South America,Credit Card
80975,2506,Home & Garden,Blender,1,221.36,2023-12-06,North America,Debit Card
80976,3946,Books,Mystery,3,39.0,2023-05-27,Europe,Apple Pay
80977,9422,Toys,Doll,1,139.43,2024-07-08,South America,Apple Pay
80978,9682,Toys,Building Blocks,4,36.84,2023-10-21,Europe,PayPal
80979,7506,Food,Granola,3,47.71,2024-02-29,Europe,Google Pay
80980,5577,Books,Mystery,2,46.72,2023-10-18,Asia,Apple Pay
80981,5817,Sports,Dumbbell Set,3,209.02,2024-01-13,North America,PayPal
80982,1241,Toys,Board Game,4,59.91,2024-02-24,Asia,PayPal
80983,1100,Toys,Educational Game,2,100.42,2023-03-08,Oceania,Apple Pay
80984,2589,Toys,Building Blocks,4,128.94,2024-02-09,South America,Google Pay
80985,2630,Food,Spice Set,5,5.25,2024-08-05,North America,PayPal
80986,4580,Toys,Doll,2,104.25,2024-06-14,Asia,Debit Card
80987,9301,Books,Biography,3,45.16,2023-11-21,North America,Apple Pay
80988,5259,Food,Green Tea,5,45.68,2023-06-16,Asia,Credit Card
80989,2898,Food,Spice Set,4,41.79,2023-04-28,South America,Debit Card
80990,4868,Books,History,5,45.2,2024-07-05,Oceania,Credit Card
80991,6879,Sports,Running Shoes,3,157.26,2024-01-24,Europe,Credit Card
80992,9707,Books,Science Fiction,2,46.84,2024-09-25,Europe,PayPal
80993,1126,Books,Science Fiction,3,45.37,2023-10-24,Asia,Google Pay
80994,5635,Clothing,Dress,2,115.2,2023-08-15,Oceania,PayPal
80995,9304,Clothing,Jacket,3,40.23,2024-08-25,Africa,PayPal
80996,8732,Books,Self-Help,5,36.04,2023-10-29,South America,Debit Card
80997,8106,Books,Biography,3,18.16,2023-10-02,Asia,Google Pay
80998,3173,Books,Biography,5,29.1,2023-03-24,North America,PayPal
80999,4983,Clothing,Sweater,2,192.82,2023-04-16,Oceania,Apple Pay
81000,7717,Beauty,Eye Cream,5,181.33,2024-04-01,Asia,Google Pay
81001,5879,Home & Garden,Coffee Maker,5,251.55,2023-05-27,Europe,Credit Card
81002,9808,Beauty,Shampoo,2,137.04,2024-02-04,Africa,Google Pay
81003,3023,Toys,RC Car,4,55.66,2024-02-26,South America,Debit Card
81004,7583,Electronics,Headphones,1,841.72,2023-11-23,North America,PayPal
81005,1133,Beauty,Moisturizer,4,46.35,2024-05-04,South America,Debit Card
81006,7174,Clothing,Shorts,4,172.38,2023-04-14,South America,Debit Card
81007,8983,Toys,Action Figure,3,24.49,2024-07-14,Africa,Debit Card
81008,7204,Electronics,Laptop,5,208.28,2023-10-06,Oceania,Google Pay
81009,1802,Home & Garden,Curtains,4,189.3,2023-10-12,North America,Google Pay
81010,1668,Toys,Doll,2,68.19,2024-05-15,North America,Apple Pay
81011,3735,Books,Novel,3,33.26,2023-01-01,Asia,Apple Pay
81012,9480,Books,Self-Help,4,13.66,2023-03-13,Africa,Apple Pay
81013,2887,Beauty,Perfume,4,118.75,2024-09-25,North America,PayPal
81014,9755,Beauty,Moisturizer,3,20.58,2023-03-20,Europe,Google Pay
81015,9051,Food,Green Tea,3,34.3,2024-08-26,Asia,Apple Pay
81016,1148,Sports,Gym Bag,5,226.7,2024-02-15,North America,Google Pay
81017,8090,Sports,Bicycle,3,121.92,2023-09-03,Asia,PayPal
81018,4790,Home & Garden,Rug,5,304.19,2023-09-19,South America,Credit Card
81019,6281,Beauty,Body Lotion,1,163.77,2024-09-17,Europe,PayPal
81020,2335,Sports,Yoga Mat,2,486.69,2024-04-17,Oceania,Credit Card
81021,5697,Beauty,Perfume,5,58.51,2024-09-23,Europe,Google Pay
81022,4589,Toys,Educational Game,2,41.43,2024-02-06,South America,Google Pay
81023,3972,Books,Self-Help,3,36.2,2023-08-04,Oceania,PayPal
81024,3087,Books,History,4,44.39,2024-06-12,Europe,PayPal
81025,9155,Food,Coffee Beans,2,16.39,2024-01-21,Oceania,Credit Card
81026,8910,Food,Green Tea,5,37.98,2023-09-25,South America,PayPal
81027,8651,Food,Pasta,3,55.38,2024-05-31,North America,Debit Card
81028,6009,Toys,Building Blocks,3,88.07,2024-09-19,Asia,Debit Card
81029,5704,Food,Spice Set,3,14.77,2023-11-06,Oceania,Google Pay
81030,8306,Clothing,Coat,2,186.44,2023-03-04,Oceania,Credit Card
81031,6703,Books,Self-Help,2,29.5,2024-05-27,North America,Debit Card
81032,3583,Books,History,4,25.13,2023-06-03,South America,Debit Card
81033,9255,Books,Cookbook,4,23.19,2023-04-05,Asia,PayPal
81034,4236,Home & Garden,Blender,4,268.65,2024-03-19,South America,PayPal
81035,5273,Books,Self-Help,4,13.34,2024-02-11,Oceania,PayPal
81036,4493,Toys,Board Game,3,120.82,2023-05-19,North America,Credit Card
81037,7100,Beauty,Moisturizer,2,194.99,2024-01-28,Africa,PayPal
81038,2245,Books,Novel,5,41.96,2023-03-01,Africa,Credit Card
81039,4041,Books,Science Fiction,3,18.39,2023-09-18,Africa,Apple Pay
81040,4354,Beauty,Moisturizer,1,49.72,2024-06-23,Asia,Credit Card
81041,8240,Books,Science Fiction,3,16.65,2023-11-05,Europe,Credit Card
81042,6348,Sports,Basketball,3,394.0,2024-05-11,Europe,Debit Card
81043,1442,Beauty,Eye Cream,1,106.96,2023-05-02,Asia,Apple Pay
81044,4037,Food,Olive Oil,2,22.0,2023-02-22,Asia,Credit Card
81045,1068,Food,Dark Chocolate,4,23.22,2024-03-20,Europe,Credit Card
81046,8999,Sports,Running Shoes,3,97.05,2023-08-09,Africa,Debit Card
81047,2970,Sports,Running Shoes,3,160.71,2024-07-07,Oceania,Apple Pay
81048,6627,Sports,Tennis Racket,1,361.64,2023-12-10,North America,PayPal
81049,6372,Toys,Building Blocks,1,26.91,2023-01-15,Asia,Apple Pay
81050,1633,Clothing,Dress,2,74.81,2024-07-09,Oceania,Apple Pay
81051,1766,Books,Novel,4,16.23,2024-06-01,South America,Credit Card
81052,9292,Books,Biography,1,38.67,2024-04-06,Oceania,Debit Card
81053,6799,Electronics,Smart Watch,5,1890.05,2024-05-01,Asia,Google Pay
81054,2917,Sports,Bicycle,1,271.69,2023-05-13,South America,Apple Pay
81055,9327,Electronics,Smart Watch,5,1271.27,2024-03-27,South America,Google Pay
81056,6079,Toys,Building Blocks,2,29.07,2023-09-01,North America,PayPal
81057,2011,Sports,Swimming Goggles,3,318.87,2023-03-09,Africa,Apple Pay
81058,1441,Clothing,Sweater,3,190.66,2023-09-05,Asia,Credit Card
81059,8155,Sports,Gym Bag,4,465.88,2024-06-20,Asia,Apple Pay
81060,7853,Electronics,Monitor,5,1217.21,2023-07-11,Oceania,Apple Pay
81061,3481,Sports,Tennis Racket,2,472.25,2024-04-08,North America,PayPal
81062,1663,Books,Poetry,2,36.83,2023-08-11,Asia,Debit Card
81063,4842,Food,Dark Chocolate,5,55.11,2024-04-02,Africa,Apple Pay
81064,8010,Home & Garden,Air Purifier,1,234.15,2024-08-13,Africa,Credit Card
81065,2090,Sports,Bicycle,2,305.95,2023-01-24,Oceania,Debit Card
81066,6476,Clothing,Sweater,4,165.38,2024-05-19,Oceania,Debit Card
81067,6097,Sports,Bicycle,4,58.38,2023-08-25,Asia,Apple Pay
81068,5305,Toys,Building Blocks,3,116.7,2024-01-28,Africa,Apple Pay
81069,7220,Food,Olive Oil,5,48.78,2023-08-25,Africa,PayPal
